"iso","umd_tree_cover_loss__year","umd_tree_cover_loss__ha","gfw_gross_emissions_co2e_all_gases__Mg"
"FJI",2013,2699.40731295943348697,1484449.061569189454423
"FRA",2013,30351.836932722592808132,14642772.3820358676110150
"GAB",2013,44448.92834656206963621,26770417.212764901938638
"GBR",2013,28596.145209641025940619,12108621.6355274648681084
"GEO",2013,252.250083657063791820,92668.1164307628606957
"GGY",2013,0.10073643032118056,35.129642808411454
"GHA",2013,81228.45882684907431569,42576776.948440786542919
"GIN",2013,146183.88431169934765125,58517144.163656671164870
"GLP",2013,169.93876361572371603,63909.176248719092541
"GMB",2013,12.21674230277886564,8435.629563047899376
"GNB",2013,20704.22718588788436907,7748294.110858971622448
"GNQ",2013,7289.62996008477706744,4441884.330550266488480
"GRC",2013,5906.555994044036477074,1072990.1337494998826900
"GRD",2013,25.35640135323567642,13056.335512031330765
"GTM",2013,55148.92227273925511086,26722915.198927533193577
"GUF",2013,2967.79719188384973079,2185647.773731773297226
"GUY",2013,7117.30561564543400619,4624543.088586490487331
"HKG",2013,5.27432569459635426,1794.786511137724845
"HND",2013,43631.84327503074320097,21304124.7196746933232975
"HRV",2013,2997.752682718138428964,1363148.9411104403412823
"HTI",2013,3181.21137310370256922,1235461.431821976806254
"HUN",2013,8951.928668281184341869,3526380.7976098069027096
"IDN",2013,1139298.66876672782566259,857803257.6826667773776495
"IMN",2013,16.83232750707031799,5492.524132580020041
"IND",2013,80865.73589983606221087,40324629.7895455214986026
"IRL",2013,4772.826758496740655637,2238259.0395526708841542
"IRN",2013,72.230931497178840479,17253.3443833019178728
"IRQ",2013,2.53190204338324704,683.370363820107278
"ISR",2013,45.73070819496852431,13271.7784519931160046
"ITA",2013,15524.723526807020150204,4748432.8526920148948294
"JAM",2013,1327.66903049206734480,655780.872108876656466
"JEY",2013,0.50645093043836808,175.990647445009671
"JPN",2013,23234.078476401573072393,10386715.4123003135629528
"KAZ",2013,2863.638875451311996068,764932.0609644836691673
"KEN",2013,13563.76620289596187019,6611255.822491140588078
"KGZ",2013,26.81397913183160305,4556.2643750849200853
"KHM",2013,190096.39840991961390342,124327619.761796358889012
"KNA",2013,5.14764972722547821,2721.47997008894052
"KOR",2013,9469.912937956000770290,2921007.903446667247722
"LAO",2013,205606.53782789221758761,103619967.326621451375826
"LBN",2013,160.01739566869030919,46915.9454655602648353
"LBR",2013,155535.76984083711071186,83520030.393072179812796
"LBY",2013,81.29858731194984940,11029.0485426552409969
"LCA",2013,36.09373117106771193,18148.738070328591056
"LIE",2013,1.9491170490776905,1008.785523740706744
"LKA",2013,7952.99607781498865600,2570897.464293279729552
"LSO",2013,7.33891847152994751,2108.351605668250715
"LTU",2013,13922.776643099447860590,4712706.9459159475679248
"LUX",2013,347.98723717067061232,198166.6392956067359954
"LVA",2013,27766.438976924824149657,9087878.8621319906053235
"MAC",2013,0.07139799683051216,0.0
"MAF",2013,1.83077027372287357,552.000677100017644
"MAR",2013,835.83799447142405008,273375.3004484636289451
"MDA",2013,167.345344164711381492,52589.1854446695236278
"MDG",2013,299350.32439256894969938,151934725.2142551220385834
"MDV",2013,3.97583069801432291,106.792961307578806
"MEX",2013,219047.82660333024958887,89072224.9086465861822728
"MKD",2013,1149.017879343765049838,466867.3984887611196475
"MLI",2013,409.78117161428115878,138004.616462859764180
"MLT",2013,0.25046223364149309,73.84324708664545
"MMR",2013,248186.44872223264258362,135893335.259504301235167
"MNE",2013,2401.113683157599681122,1029808.476370347232430
"MNG",2013,628.798874444683212440,126033.0073813565966824
"MOZ",2013,162655.52171325017630343,56482342.4151220893594745
"MRT",2013,0.0,87.2142937820782485
"MSR",2013,0.88513326729058169,460.467522547789140
"MTQ",2013,146.35940119910919761,59892.160920670395054
"MUS",2013,219.27038329757925621,82852.276273693087162
"MWI",2013,10562.32144824258709156,4458212.450084235779065
"MYS",2013,333221.15377482306199520,193348073.061411541833343
"MYT",2013,327.56571695029458679,154616.397902945815925
"NAM",2013,2.33740190387044261,611.4610946386166177
"NCL",2013,2281.63473537520647576,968816.972312025130838
"NGA",2013,43434.89739662001708767,22165573.853370771852586
"NIC",2013,44038.05970401633446339,24169021.514254530019461
"NLD",2013,514.177020358554779376,225151.7110064337157285
"NOR",2013,33069.382602803918072666,8273737.4125006884060470
"NPL",2013,835.46925114800271863,432345.3684861034301940
"NZL",2013,77541.507314635446541742,46140052.7272853811247623
"PAK",2013,60.01049955115449154,23513.7857530079419886
"PAN",2013,14041.08695732095747205,7977758.528746848093589
"PER",2013,209306.87164921352923918,134775713.7228485756031595
"PHL",2013,58871.14039934067753834,34930614.1623554600850735
"PLW",2013,21.29418574324544410,14779.935214915898335
"PNG",2013,56667.73028963189573264,43947742.016622207177169
"POL",2013,35014.592564101983306167,13100664.374427082827841
"PRI",2013,701.64156511597991936,318132.984314103420116
"PRK",2013,5030.982104183117219084,1468145.1955640804824175
"PRT",2013,51884.196073471598592110,16038622.9341144561098189
"PRY",2013,318563.88640078630141944,79829777.306827724267755
"PSE",2013,0.39444337769748268,88.786987972640010
"REU",2013,1652.94188746656067670,623923.091987863992003
"ROU",2013,12946.155842228776701886,5910751.6587098658532582
"RUS",2013,4965537.343060079709190726,823628400.33073637019724158
"RWA",2013,2472.62487482070304341,1454361.155588500262307
"SAU",2013,0.0,22.281377560251037
"SDN",2013,9.40374259734700543,2908.746377906914498
"SEN",2013,374.73767225882167641,175934.831959158859940
"SGP",2013,25.91848119803887283,11259.131957526853221
"SLB",2013,9471.36844097209923547,7060987.568880462140043
"SLE",2013,170277.65691576047659487,73559263.309474667154242
"SLV",2013,2053.48863295283790999,837609.9430589489782075
"SMR",2013,0.16727187123046877,33.22592010232015
"SOM",2013,315.84219041051188230,64033.00052875927467374
"SPM",2013,4.50619674449435689,8.244089307027021
"SRB",2013,2798.327755256428582818,1232122.6094857607934894
"SSD",2013,4931.46491391126046195,1586667.520546002501042
"SUR",2013,10203.27087829075433085,7591861.754046933120458
"SVK",2013,5076.417439793472568475,2582044.5738940668547965
"SVN",2013,638.888034670787734178,324481.926494329775505
"SWE",2013,197658.343973895288934230,49440264.7184504599249248
"SWZ",2013,3126.10874376286113064,1722853.0455176054376005
"SXM",2013,2.56347179030381888,746.886490021032229
"SYC",2013,1.2147488763107643,419.871118340683425
"SYR",2013,1270.43285035171285911,271680.5542556085790095
"TCA",2013,10.51631800355685941,3166.239421792392350
"TCD",2013,2895.24709254611905587,860153.775845514867655
"TGO",2013,2952.61623199427508524,1309703.670189985231808
"THA",2013,84754.41246115427434183,48720655.4979707979338965
"TJK",2013,1.31903625597873265,428.960408877842521
"TKM",2013,0.37151217790798613,73.451711180221657
"TLS",2013,462.93620245891004978,223887.070617324643470
"TTO",2013,759.22765100593310050,415112.426625523043348
"TUN",2013,1300.333441840740273416,236339.8558110648607673
"TUR",2013,22542.957668818699856231,6197445.5585083319474030
"TWN",2013,953.16288722402545994,476961.9912986184900927
"TZA",2013,181510.42861089168094287,59728869.565777335892230
"UGA",2013,47750.03594454086954090,19852046.849076475668272
"UKR",2013,37711.822016700861720232,14918968.6697076223093843
"URY",2013,19263.21439408634456437,13017735.0987730076812849
"USA",2013,1736445.498079961218246703,687791106.04676858254505256
"UZB",2013,24.68649925001085629,6904.7904192198448357
"VCT",2013,13.41511603571723102,6743.826714801638646
"VEN",2013,64519.97255856521981891,29080334.912600634381603
"VGB",2013,2.77700066284505236,931.9996277716769355
"VIR",2013,27.33988538385850533,11296.883134592242119
"VNM",2013,132423.22411348437401514,93410076.400272831323067
"VUT",2013,1111.05961755906667575,602153.036059507828276
"XAD",2013,1.01721772148220477,386.840422793513917
"XCA",2013,55.385969687779909279,517.978928397351267
"XKO",2013,767.741249670202093612,315341.575519836305465
"XNC",2013,16.13823621264105767,4557.852915090261472
"ZAF",2013,56368.99849528783177820,35670975.4584538751554785
"ZMB",2013,84831.58231022152815803,30063784.452245489508629
"ZWE",2013,9631.63214270512330149,4705874.359921888000746
"AFG",2014,2.7192904709678819,611.05295039674866
"AGO",2014,212662.07671471349880395,72321788.327307670125096
"AIA",2014,0.36583298022135419,93.854271045611023
"ALA",2014,550.060530721987519334,136843.925745110604397
"ALB",2014,1051.881715702111614656,448125.9796080801432040
"AND",2014,1.368260455503472371,608.402487179365889
"ARG",2014,241102.807660984621096190,62211893.9169239792214557
"ARM",2014,38.127581905802951279,13321.446558670132241
"ATG",2014,24.87565215661241619,7481.81618413759191
"AUS",2014,281737.524096334433375540,82322326.5744081083473604
"AUT",2014,9869.568611267562309126,4960239.497928665151962
"AZE",2014,328.246022802263256940,72842.4877087598694574
"BDI",2014,2047.24018204162752821,875561.279982525825793
"BEL",2014,4239.266548530059087081,2336124.3737900017628060
"BEN",2014,1358.27198226939114746,594996.901231907045680
"BES",2014,1.71035733122450119,335.788465439882855
"BFA",2014,0.0,10097.484211722363581
"BGD",2014,12060.76315025385680558,6248511.933075694065812
"BGR",2014,6688.564139720334786215,2964497.954667363280386
"BHS",2014,902.30649207902991822,317425.839098759425301
"BIH",2014,1789.544495100920469650,921109.1746087867934657
"BLM",2014,0.21991134931423612,83.66784388812204
"BLR",2014,33626.204749024591103453,12176919.2952938804086733
"BLZ",2014,16464.71380005682579738,7610331.292822945344051
"BMU",2014,0.8488385957725696,271.3437338451764
"BOL",2014,256901.39817858353522889,120646662.203063224691217
"BRA",2014,2693134.29548953197593589,1442015314.7790916528179175
"BRB",2014,2.17354931738226989,703.67612453726908
"BRN",2014,2224.70589751910224832,1328674.981454825574183
"BTN",2014,1229.15131328960183620,666287.834713814261712
"BWA",2014,15.52435010564670078,4008.7922930498811913
"CAF",2014,57852.20593288411314491,24226310.818819704389506
"CAN",2014,2643608.541179878283850328,1030474020.36519926614655842
"CHE",2014,1503.552658437812374457,783146.3154104168395352
"CHL",2014,119335.125255146636602731,54405470.9700648095335783
"CHN",2014,531643.299745543607200615,251136355.8335906642311159
"CIV",2014,346792.56924107123683691,178068505.943624023214535
"CMR",2014,181851.00450453690886225,108433603.894089241117762
"COD",2014,1337961.08501101462103845,814942892.417736763595295
"COG",2014,72891.15369901507616172,41744401.110636556388372
"COL",2014,202027.88973578316023774,113323636.3704845468372393
"COM",2014,1473.86207744544434780,664968.948880661916289
"CPV",2014,4.0787881256429039,0.0
"CRI",2014,10934.44720900386565484,6135995.0053799031494235
"CUB",2014,5861.46836156249731503,2119020.794598300201843
"CUW",2014,2.333078604797091,977.5033747200611
"CYM",2014,7.70538520408637190,2539.556084850362188
"CYP",2014,33.30200692320094927,8908.3939193701748054
"CZE",2014,13939.610159580941389992,6802108.5071738888198869
"DEU",2014,21169.343208059122924912,10272302.9105834582389880
"DMA",2014,12.24495792096354016,6771.769860025224193
"DNK",2014,5320.770494625854797295,1813945.1777209576709382
"DOM",2014,13678.14008392197770757,5846020.596432372421109
"DZA",2014,9523.348572127395456474,2394364.0302132477087682
"ECU",2014,30904.97022487574609934,18686557.981603995802539
"EGY",2014,115.00307506226891737,27807.536000933617321
"ERI",2014,0.0,6.1556277711751275
"ESP",2014,74226.434563676037446562,29607521.8734564713862750
"EST",2014,23576.651021253035719724,7055646.8498177001941400
"ETH",2014,32725.07263347248784430,14661692.2166408477024803
"FIN",2014,186628.868041876036036170,40341650.39278540140735811
"FJI",2014,3689.01462228503701777,1876271.1394259524035554
"FRA",2014,44359.063655816549084560,21973860.4857209617806690
"GAB",2014,48752.34078366540743845,30341312.134268029190351
"GBR",2014,30371.657667422919472908,13256042.5366974920595460
"GEO",2014,113.741013190713990328,39176.271359371937343
"GGY",2014,0.100516266308593755,44.929083337413518
"GHA",2014,120298.11708457329699126,65551203.134531014789350
"GIN",2014,132716.19830816255311107,54687312.367350164336669
"GLP",2014,198.11759453083461316,70656.284297437597812
"GMB",2014,17.46335995708767990,8146.569705582824830
"GNB",2014,12858.55151358732835631,4938269.727235580781058
"GNQ",2014,19211.17652114993992982,12236554.958505062940790
"GRC",2014,3803.211728953802069309,951005.8575011377027348
"GRD",2014,83.83836114644642211,42192.462300529615998
"GTM",2014,61831.29024407651360881,29635336.187782662371564
"GUF",2014,4195.61710761457551404,3056008.927373576802267
"GUY",2014,12154.00342620068227208,7857394.591666567617855
"HKG",2014,27.72354734296332602,7130.782499965767742
"HND",2014,57481.62250849136495564,28333966.340724962015388
"HRV",2014,4559.431771270449184036,2193484.6521563746916792
"HTI",2014,3858.86579151854109233,1549280.564196806140268
"HUN",2014,15139.947880058850199726,5949964.8427344103084135
"IDN",2014,1894360.72722876669122259,1390869653.2123227045399570
"IMN",2014,43.025057219945749823,15265.647713913800821
"IND",2014,139137.75217376913983957,68846461.8336245841060568
"IRL",2014,5717.749943504214225911,2755346.3615688882164294
"IRN",2014,77.588614010303814963,17837.400096763537682
"IRQ",2014,1.494315228210720615,407.3199123717771105
"ISR",2014,122.08486946058043872,34493.9056079562202549
"ITA",2014,19832.764060762994823794,6682525.2068149881930475
"JAM",2014,2837.97718984787485492,1412045.423842530481585
"JEY",2014,0.3038739060807292,79.0716835396037867
"JOR",2014,0.84782063878906245,143.21848960012067
"JPN",2014,28175.666668859665439151,12705461.1495609785928895
"KAZ",2014,595.715817997326437377,205044.7712438077785240
"KEN",2014,15356.83931634387639618,7521509.207571668815109
"KGZ",2014,13.50969179257161382,2157.2229300627272584
"KHM",2014,161796.87482928541129728,102594285.9913683127061745
"KNA",2014,3.97250066096245692,2032.251864760330477
"KOR",2014,13425.755919807291246531,4393296.5118967576898155
"LAO",2014,243833.42557567662206382,119773573.547238374577691
"LBN",2014,159.82056982938259363,45804.6640564161682239
"LBR",2014,164048.58137910947456497,89292573.663608781438280
"LBY",2014,4.41391384775173684,869.6879184599507494
"LCA",2014,41.09592468337130825,19484.730328638318686
"LIE",2014,2.89863166058593774,1457.08477739448453
"LKA",2014,12350.44427858598177106,4420370.390706607927766
"LSO",2014,12.47074464811306439,4053.420061302467124
"LTU",2014,15972.318686182487485129,5446146.2851967418765016
"LUX",2014,429.551098563393887683,256116.868656372452369
"LVA",2014,32203.119553273928198281,10590462.1384158606686085
"MAC",2014,1.49946153154730887,0.0
"MAF",2014,1.24491801987738735,571.65904084429050
"MAR",2014,1682.30794966869928795,531577.0125126974124469
"MDA",2014,363.134004027380644329,120153.0650272864445604
"MDG",2014,416682.18295651385492274,199638359.4644672780856705
"MDV",2014,3.13358241356011301,33.072747093762141
"MEX",2014,170749.77378089602697104,72051507.3751531170752386
"MKD",2014,1815.508841467354349060,796297.9584077255510576
"MLI",2014,270.33774791043131082,95808.1269320073242950
"MMR",2014,331444.58843174668181681,176549571.070591171883188
"MNE",2014,1437.890896589493583953,769233.732062619919997
"MNG",2014,522.674249762365365904,121738.8739863554228424
"MOZ",2014,200500.70270738775653874,71797089.105970097137814
"MSR",2014,0.29503028970811632,182.861555693370945
"MTQ",2014,156.71776232461102585,64266.771439305592895
"MUS",2014,531.75197548469713203,211540.426208784834285
"MWI",2014,18587.04267246133675917,8420670.982670595808809
"MYS",2014,645779.11683688827622883,376163507.883385029742382
"MYT",2014,1150.41332038266171379,526037.770168397234412
"NAM",2014,3.88961631042209227,1131.520913023916880
"NCL",2014,2050.20134823932083631,883723.602347157903024
"NGA",2014,68637.35128005288727741,36719343.185726348037732
"NIC",2014,75563.10046903625561925,41400617.334814371187623
"NLD",2014,875.261492539997828753,383928.8837637670466919
"NOR",2014,39149.000587129561240159,10015989.8976683797918805
"NPL",2014,1161.81134214258141813,630024.2550627619008185
"NZL",2014,79409.684091718416739308,48050503.8359449734608063
"OMN",2014,0.0,3.209846409120224
"PAK",2014,38.61457548311197882,16239.3533048652101403
"PAN",2014,14035.49845003667882821,7952444.120367635302464
"PER",2014,205452.28665800501545844,129825313.242196945689047
"PHL",2014,102456.18780278818925000,59258742.329031112158330
"PLW",2014,93.85025781338433352,70635.854359112918885
"PNG",2014,105664.41478776120289136,80708069.183563110741181
"POL",2014,56279.473195713367185963,21645508.2283988252712948
"PRI",2014,871.41695121237058812,388615.513135216418207
"PRK",2014,10943.074919608436205196,2904717.3645281564571471
"PRT",2014,60258.855955769591289355,21440499.3772702221432831
"PRY",2014,345746.49663355105099666,90423912.8554129491464921
"PSE",2014,1.17994385501953128,256.615428905591072
"REU",2014,675.05576926913118656,279455.052323529185284
"ROU",2014,19481.707053253830569459,9263714.9375445417905395
"RUS",2014,4489888.985174248669151915,651512201.1433204483770411
"RWA",2014,2889.35867640207087152,1926050.518088910559271
"SDN",2014,5.61739840215006596,1725.538802168963475
"SEN",2014,326.71520470969326969,124450.385373943921268
"SGP",2014,191.35197143343691067,79087.709094986864263
"SLB",2014,16939.31158595400867366,12786147.710063149886747
"SLE",2014,161512.80780539101940400,71269279.565279930653302
"SLV",2014,2319.72696400503136487,938478.632779806851437
"SMR",2014,0.16733727529296877,50.585292822481506
"SOM",2014,123.05745672545599884,25207.9025699706277115
"SPM",2014,0.58263452721571182,0.0
"SRB",2014,4387.909462667265664208,2172461.8013263779679845
"SSD",2014,6750.71541138541626442,2323933.966618873008437
"SUR",2014,14747.66282925751276815,11014341.201708990618305
"SVK",2014,17366.378528836570019130,8619454.8051422050584027
"SVN",2014,5388.780866228769402606,3039289.5005144221930026
"SWE",2014,242522.777045070921883162,60625650.4338141407790702
"SWZ",2014,4960.46894110483116159,3053541.856278043500834
"SXM",2014,0.21972204252278647,93.347521746412077
"SYC",2014,2.04983297647026927,1122.218046065497534
"SYR",2014,958.29433611947050820,232926.1729581948816041
"TCA",2014,31.33730649768987040,8491.897643119988598
"TCD",2014,3000.66587315444560368,899339.951851421056199
"TGO",2014,2526.17722030373161599,1156872.005529869297836
"THA",2014,137614.63374225168308583,81405161.633913864448074
"TJK",2014,0.78304298862847223,212.882958701042065
"TKM",2014,0.90408410385416676,139.11411254297512
"TLS",2014,1883.09428440451766791,924623.689245347963806
"TTO",2014,1569.45645896798548422,849263.687672328378638
"TUN",2014,2385.060854861838431261,554625.1672807496625898
"TUR",2014,22005.441487395409777831,6275326.5221659147007825
"TWN",2014,1054.21148798205706707,577171.6052282222638997
"TZA",2014,198227.56181782999571455,67199088.707756064715483
"UGA",2014,54913.20190867277468783,23257165.658610437213982
"UKR",2014,47187.255286404027373040,19138326.4641738844248944
"URY",2014,25643.07886865721716598,19010942.2107672971492175
"USA",2014,1736526.807150352443251136,786049813.88494725321946506
"UZB",2014,83.12890887847029214,23691.4463842200955029
"VCT",2014,10.79353193937771267,5358.703932512658815
"VEN",2014,100975.10759386992047230,45826684.8115415783745434
"VGB",2014,0.51146872552083339,168.20533214922591
"VIR",2014,21.47171597210069685,8584.439537048770729
"VNM",2014,217341.52936374451455121,143460763.336713199034161
"VUT",2014,634.42455552457795342,350984.739415183857156
"XAD",2014,1.2078600922634550,436.81115676475679
"XCA",2014,3.05076223004123302,192.75707943254204
"XKO",2014,760.625678403576327252,391513.3901762386282785
"XNC",2014,27.60251498397137522,7778.02319273982156
"ZAF",2014,69667.22996157114390139,46837927.3917584611987468
"ZMB",2014,115220.94962430141463728,41294947.850500652502517
"ZWE",2014,9644.69397886071534151,4501377.7326727516426190
"AGO",2015,161718.96961105179243470,56697345.394240426398199
"ALA",2015,567.233041799463768245,146827.779370351525472
"ALB",2015,283.574737103897548514,118784.0647964359683862
"AND",2015,2.16778333332465285,974.11059532879582
"ARG",2015,180233.105499868552816021,51307752.1778431448324419
"ARM",2015,1.99011539360894104,761.554704298485798
"ATG",2015,8.90747070089626745,2806.121880527430813
"AUS",2015,261575.004181525945706266,70458743.2888375971265065
"AUT",2015,7937.704883540017686331,4187183.184689497885282
"AZE",2015,26.74519296005207869,5762.640320857797335
"BDI",2015,1458.37852041732419380,669391.038491836335016
"BEL",2015,3420.273924438819925025,1895850.012186727124389
"BEN",2015,598.39736286170017683,268773.652119119100764
"BFA",2015,0.0,3175.601616405090417
"BGD",2015,12603.76175437768988877,6680925.515244871245157
"BGR",2015,7293.179858870194451685,3317966.1132418519520338
"BHS",2015,1089.01311180571551100,363690.7156459996344935
"BIH",2015,580.504892322404560843,295049.178997588722905
"BLM",2015,0.07330418610134548,22.333433006236458
"BLR",2015,33899.296079350858611502,12202892.1412009857882907
"BLZ",2015,12270.85993699567401660,5741647.410378063280894
"BOL",2015,166275.25366209607612707,73359390.356362009489143
"BRA",2015,2222772.41753093271952067,1279708953.3564290310723647
"BRB",2015,1.94870042457139784,903.279123217176747
"BRN",2015,1761.27063066090119351,986934.009371462872045
"BTN",2015,746.52360821746751957,369694.470586597161288
"BWA",2015,0.0,50.116432414014702
"CAF",2015,27315.83103202538510062,11862080.623946239028175
"CAN",2015,2733439.469266109975104036,1167086140.72098307010946424
"CHE",2015,772.56632277466359919,415411.649013863795776
"CHL",2015,106106.683652405968267690,50880475.5888400772019136
"CHN",2015,490444.582531270373924712,236566462.4534588603840197
"CIV",2015,152432.45205147924103832,79347635.367574352567344
"CMR",2015,78969.88322629037868063,47696988.742134524291759
"COD",2015,928115.63809407721809991,582834942.018215390715944
"COG",2015,47822.97021469296789413,27376769.896463691689575
"COL",2015,140855.70319021939814747,79712611.848446828502287
"COM",2015,429.46171724415797893,208843.357307386132114
"CRI",2015,3299.60493260798622717,1893742.510998667063237
"CUB",2015,6725.97820244533492090,2502056.3150721409466025
"CUW",2015,0.90291188167751735,432.438777075753215
"CYM",2015,0.07251709538845487,58.04410714136178
"CYP",2015,20.43445920637587156,7286.7859314823563422
"CZE",2015,8046.992556702241858725,4060831.3485912917659575
"DEU",2015,12929.492897561812578270,6738793.7491845553208403
"DMA",2015,1.85563171132921026,1170.998038606012811
"DNK",2015,2583.230425754637603206,894595.5557789373554867
"DOM",2015,15090.56348015220965285,6705580.056412871270218
"DZA",2015,5706.845700000831248398,1670607.3252916035833845
"ECU",2015,30077.59865106002757950,20154962.593166912520078
"EGY",2015,31.6431484988617624,7376.19872432352488
"ERI",2015,0.0,59.380356125412561
"ESP",2015,65413.869197363392689127,25903929.1361225724091615
"EST",2015,25420.295895453304552987,7759898.2721061709528188
"ETH",2015,10276.47094659400805081,4582219.4524524817989308
"FIN",2015,172639.431213984371763868,38360562.6279124798355075
"FJI",2015,1838.35267913538502000,1021379.131556628871934
"FRA",2015,37292.530327609541899601,18478416.1589667366857866
"GAB",2015,25472.55033900414839620,16353612.176544456772028
"GBR",2015,23996.896016895929399528,10618385.1499689259974330
"GEO",2015,42.85062239549479392,16824.8332906033303585
"GHA",2015,57407.38759222379279157,31864863.857219119481392
"GIN",2015,161820.01803398940084856,69813152.279932501081703
"GLP",2015,71.39707072821940414,28406.728413702637591
"GMB",2015,10.04047817066731658,3710.237313682385243
"GNB",2015,12661.21691857365935618,4900405.327560846591776
"GNQ",2015,7468.60013499929255892,4858854.589485938491442
"GRC",2015,3840.002977552387925341,920142.7227339065636196
"GRD",2015,6.69800776481987954,3668.107135268580383
"GTM",2015,54147.33930250975288309,26219292.628822894380974
"GUF",2015,2867.50265188790336666,2077222.389204694093260
"GUY",2015,13084.17903985489233919,8444654.165666626712668
"HKG",2015,23.72139668060438836,8313.477329175869983
"HND",2015,50242.48684736947138460,24240246.833222262012505
"HRV",2015,2669.048069553404480330,1123614.727755940685616
"HTI",2015,3087.56479569297137123,1249527.564360213072003
"HUN",2015,10720.012872799020146937,4274490.5242939685553633
"IDN",2015,1746470.53460299724925692,1260846896.386918994246141
"IMN",2015,11.116265674181859606,3944.528587509883409
"IND",2015,116308.11702304345804869,59303643.8209512534840600
"IRL",2015,4484.169137730236014846,2157928.7990642613233723
"ISR",2015,51.33272802952800865,14960.4083507248037512
"ITA",2015,14124.462450124691058799,4774125.0908947087470028
"JAM",2015,2903.31488265450610875,1567638.566765248212951
"JEY",2015,0.10136243084201389,27.53080398266189
"JOR",2015,0.3915837515668403,79.15549272611024
"JPN",2015,31145.402758702809790324,14298730.8144493434122436
"KAZ",2015,181.162293676829369461,71615.4320948590638515
"KEN",2015,15615.50086081746270691,8360341.431071241690123
"KHM",2015,132701.14361586965878230,81364387.149822681597427
"KNA",2015,0.956671546141493,573.6500821541175
"KOR",2015,17340.926475313736213706,5903960.9301633213424445
"LAO",2015,285028.84193352010664172,145469911.815940188049530
"LBN",2015,173.61729878412547682,54874.7625825028576850
"LBR",2015,186009.89867052312406926,103573666.205398131108454
"LBY",2015,0.1947858498806424,38.96664476399363
"LCA",2015,7.17510660091471441,3556.00402938260002
"LIE",2015,1.317510179370659881,737.30229910447500
"LKA",2015,7402.86273610264200810,2704179.700076617300605
"LSO",2015,0.93445517565755212,488.815939199330507
"LTU",2015,15794.339392663919378118,5526331.1677129368121815
"LUX",2015,327.465311453554659970,195324.464648655195981
"LVA",2015,30829.686516238697919848,10305768.6729591130080905
"MAC",2015,0.64260388115342873,0.0
"MAR",2015,951.99198590051856325,343085.1055631864707450
"MDA",2015,495.735351249887191171,168865.375642763089794
"MDG",2015,301788.65834900742068826,151985123.250711916362575
"MEX",2015,197650.88075586318096562,85061075.9733870471630513
"MKD",2015,784.328061529121279447,357684.4420367277338985
"MLI",2015,204.15351593025059077,72392.161837079369377
"MMR",2015,293305.16963703113964730,156229274.423372894684374
"MNE",2015,180.963399535006500591,100886.466335124954309
"MNG",2015,7145.27887392929004512,937810.1957280400638301
"MOZ",2015,181386.84236310042595257,66120736.708943287098893
"MSR",2015,0.14748139192708334,93.31845917444568
"MTQ",2015,31.57205200342122578,14119.699569480320575
"MWI",2015,10785.17999140851428257,4766254.322829752830071
"MYS",2015,454345.03406981155839111,258818507.703610552453448
"MYT",2015,18.08987840803276884,8285.90432139787299
"NAM",2015,0.22039559628689234,139.308674840789685
"NCL",2015,486.10100285992723141,206172.104479262929746
"NGA",2015,40927.54611011048907061,22833087.057048921830643
"NIC",2015,35523.97516550105397944,19697875.0158484581437044
"NLD",2015,894.199683206688475821,403138.0331224849202535
"NOR",2015,36638.885590822947690801,9674670.5206593793423166
"NPL",2015,579.36620479625438785,291721.657291104028990
"NZL",2015,64003.269875899142418193,41429178.3794875281922577
"PAK",2015,2.41608826049479162,1037.884694681959044
"PAN",2015,10553.67685762472195661,6010288.726294843714417
"PER",2015,166499.94089565366113478,104554057.416105263087723
"PHL",2015,65895.64633830020733977,36749618.836068567019399
"PNG",2015,180806.56705686900472439,130907862.422863959054945
"POL",2015,42742.666729365901786776,16650028.0513166473565555
"PRI",2015,722.22412547998501688,324752.904462170258496
"PRK",2015,10852.584168500208670106,2164037.141372476599739
"PRT",2015,46097.025436849991748865,16233954.7521787725522725
"PRY",2015,279375.43627150720358261,75572012.303435190649892
"PSE",2015,0.13028041131293402,34.39322149056061
"REU",2015,8.56222899716037498,2654.853987269150155
"ROU",2015,10906.349848186502344540,5428518.576927453985495
"RUS",2015,2332111.357965105367954281,435920273.9841558773512714
"RWA",2015,2216.72122753967220055,1654791.626397718172304
"SDN",2015,8.05573739788953968,2406.421760938558133
"SEN",2015,293.49623981819707638,96999.418664892748330
"SGP",2015,154.97480247525728133,59019.9819064492223725
"SLB",2015,14970.04615658948123790,11587702.598921784515924
"SLE",2015,232761.35360077991950867,106928223.512392644055512
"SLV",2015,2388.83419695715899851,1061483.197329220952492
"SMR",2015,0.16727279608072917,49.77582998651491
"SOM",2015,65.91837287777766367,13686.722905409789776
"SRB",2015,2815.440175055324918243,1382426.4314338304291175
"SSD",2015,2459.85267347979727573,909322.640735104871405
"SUR",2015,11921.19553171329191523,8890524.606404863671321
"SVK",2015,5282.688760733923735060,2709072.620507965178147
"SVN",2015,1024.527524935243446245,577238.914910765189563
"SWE",2015,216031.239838197249891682,56316638.5079641019247871
"SWZ",2015,3215.78135444604212669,2329487.872531418954727
"SYR",2015,2393.17116919880213242,610333.611068145499599
"TCA",2015,21.25021906216470978,6415.057601043916806
"TCD",2015,2591.36846149654661332,768412.884620661700446
"TGO",2015,940.29581015671279147,457333.537299844450595
